,Message,Intent
8,Q: Hey bitch boobs do not count when the only reason you have them is because your fat !!! A: Fat or skinny I still got a better way than you have nothing! Get a bitch of life and remove the anonymous with this bullshit.,1
6,"Q: I fuck, I hope you pull you slut !!!! A: Good that you do not even show your name. And I told you, I did not want to go to Brock?",1
1,Question: So if the most erotic man is alive then will you enjoy it? A: Can not rape interested.,1
3,Question: They are pointing to it for me. You do not know a damn thing for me so stfu! Seriously if you young me you will not treat me the way you do a human being and I have felt so respect that the fucking ass hole. im sorry nico.a: frances will not be so angry that this person is obviously jealous to you in some way and they talk to you because they think you will sit at their level so that they can be even with you .... don't worry about them just ignore it <3,1
8,Q: Sexual sex spam spam spam:; Of me,1
6,Q: Wood Will you crush Tevon K33N?,1
6,Q: Have you ever been physically hurt for your purpose? A: Nope never,1
9,Question: Hey why do not you go? You will be happy to beat yourself PPL :) A: Why do I want to do this?,1
6,"Q: Why not? And you have to say ""not"". Oh and leave people alone (: this you delete delete Delete :) A: I'm a fake fyi",1
2,"Q: If it is LMAO, Alix looks at MEEA: how to give Lol Bout YA TEW MI ND IWONT accepts comments",1
7,Q: Ask you ask questions? (:(:::: a: a: A: Ok so so well I will calm my hay.),1
7,Q: I don't care how beautiful you are you? Dear,1
1,Q: You give me Wooooooooooooooda: Play in traffic :(,1
3,Q: Stop thinking of your friends with the Handings because I'm not friends with him and im a bigger two years of your ass as hell can be a 3-year-old daughter with him like wtff.a: hahaha! R not titloblx :),1
1,Q: What kind of lips did you earn? ;) A: Domic. Your AN P. <3,1
6,Q: Oops! I call you 'baby'! >: | A: You're a child!,1
3,Q: aree youu gaayy;) xa: ummm i think no ..;),1
10,Q: I have my braces Victor. A: Lucky Sono Beach,1
5,Q: Knowing his questions in Nawt terminal shit and shit words that he takes care of it does not apply to his killer and do! !!!! The love of Alwyz Marissa <3 yla i love you (you probably love you.,1
10,Question: I want Yu 2 deep throat my thick and I eat your pussy .. and I want to do that 69 with you doing all your tricks I want to finger the pussy and leave you with hikies. 8) A: ...... Staleee!,1
5,"Question: The most lovable babidol is trying to start the VV fuck and amplify the crap. Really? Is it a living for you, asks people whether they live fake and waste? Increase some balls and stop starting stuff (: A :) awhhhhhhhhhhhou",1
1,Q: Yes! A: Find someone who wants to fight me in alright,1
2,Q: hahaha ohmygod You are a real Jerka: good.,1
0,Q: You can not be a single. :),1
5,Q: Aye Dhis Daddy Pelta: WTF Get Outere Heal Bxtch !!,1
7,Q: Why are you SOOO Dumb: La: Immm Nott Tbh I do not think I'm AMM Justt getting things a lil late :),1
2,Q: Your my bitch and ill Niggaa you: How do you suck my dick?,1
8,Q: You can turn a switch wiping every band or musical artist from the earth that would be? A: Jonas brothers.,1
5,Vraag: Wood You Smash Tevon K33N ??? A: BXTCH IANIT GAY CLAAA IT,1
4,Q: You can break the dick money you can break it. Fuck Suckk.,1
2,Question: I got 'your virgin' 1000th '... hahah !! :-D yay! A: You've really done! Hey you deserved mind: D,1
9,Question: Why do not you allow anonymous questions? A: If you do not have balls to look for a Q with your name to go fuck yourself. I never ask anon q is myself,1
9,Question: I still want to f * ck them !! A: Hahahaha Thank you: D,1
0,Question: Fanny or Dick? A: Willly;),1
10,Q: Does it look like a flying fuck? ;] A: You have to do that you are a friendly fagot,1
2,Q: Hold Up Let me call me now because you do not answer my question: Lmao U Geek Yeah Yeah Wateva,1
8,Question: Write a diary entry about your daya: Woke up to work. Dressed a beer at home. Answered a few Q's,1
8,"Q: Graham Baby! A: Well, this is not he even told him. And he is not in fb lie.",1
9,Q: You are a part of the shit scrub bush.,1
9,Q: Sex Spam Spam Spam Spam: D Haha Aw Ilieve Eloveyou is inserted,1
4,"Q: Ahaha died :) But no body knows and doesn't know any body, and you woke up, and don't make me laugh",1
1,Q: Hmm ... If Pokemon is real .. would you go out and be the great Pokemon ?? : Data: I used to use Pokemon's Master. Don't think again.,1
3,Q: Night or night? A: HMM I wonder the night?,1
3,Q: Is Urdick's size? A: MOBEY DICK. Lol,1
4,Q: I wish I had some connection to Brizzle! She looks sexy battle !:] Will you stay? A: You want to visit Bristol? And i want to stay? A? Loved,1
5,"Q: LOL vomiting! ... ever broken in your mouth and did not want to spit it out, so swallow it swallow again? A: EWWwwwwwwwwwwwwwwwn Nooo Yuck does not fill my page with such coarse Lmao",1
9,P: Oh colojado lah bastard! Count: lol huh wat in quien?,1
9,"Q: Have you ever told someone that it is full of SIHT than Christmas Curco? A: Yes, you are just only :)",1
9,Q: Lol Thank you for your friends UP friends. Still fake bitch:] Find a genuine BF. There is no one from Ul League. Laughing Atta: Wow Yeahh IM A Sayee Theee They Shey Shey Shitts.Bitchh ..! ! ! ! ! ! ! ! ! ! ! ! ! Yurr Reall Funny Skinny Ass Bitchy,1
2,Question: Do you have a cell phone? A: Yuuup.,1
1,Q. How old are you? And how do you know Michael? A. Who is Hell !!! And who is Michael!?,1
4,Q: Whos Bush are you smell in this pic? A: uh what? O_o.,1
0,"Q: Are you watching Easténds live?! A: Yes, yes, but is it wrong if I was waiting for you to be facing? I really wanted you to forget a line !!!! :( or fall or laugh at anything! I was disappointed that it did not happen :(",1
6,M: Yous Bitch nd Hoe! A: UH huh,1
4,Q: I'll give you scenario: If your friend is a person who is in a relationship who is in a relationship or contact with someone who is in a relationship? What would you do? A. This is not my business. If it's up to me they should not do it. I believe that it's a homeowner. But it doesn't plans my business around. I will write my comment if I ask but all is:],1
7,Question: Ballfuck It is true. Get on it. VVA: Thank you !!!,1
6,Q: What do you think on Friday? Why does adults begin to act like children in shops for Christmas children's gifts? I mean their adults. They need to start acting like one. :) A: It's mob mob,1
8,Q: Do you think it would be anxious about death tomorrow?,1
7,"Q: Do you think before you talk? Or just a burst, whatever it is out right now, I get the chance? A: And I tell what I am in my mind, you are usually good, but he has found me in trouble very much, so I try to stop and think before saying it",1
5,"Q. Hokay is well, I told me that my friend said, and then I laughed when I read your information: What human giggas?!",1
1,Question: I Lovee Youu Alexiss <33R and I Hate Dominic (: A: I love you too <3,1
4,Question: Fanny or Dick? A: Willly;),1
6,Question: Your non-fat Alexis !! She is the thick ass low life bitch !!! A: Haha Thank you (: Who are you?,1
6,Q: judge her; ---> formprinq.me/belindababyxoa: fasho lol :),1
0,Question: Rope or revolver? A: huh? Im going to go with a rope so i can use it otherwise;);) haha!,1
9,"Q: ""The woman covers the urge to cover ur bears xd wow. Is it wrong that you don't: / A: It's wrong with me?",1
10,"Q: Betty is as adorable. You look like crack shit in a bath, my deara: that does not even make sense",1
8,Question: Not even my sweater. A: Naha stupid I gave u ur sweater ni69z,1
3,Q: Can you see it? (: && I know that you know. Find bxtch. D <33a :.,1
8,Q: I've seen i told RT r Playa. Stop playing girls:,1
7,Q: http://www.e-castig.com/index.php.5x72: gayyyy -.-,1
8,Question: Smile4Mexxx is trailer waste. A racist thick cow. A bimbo fucking slut. And worthless like hell. Everything she is good is someone he uses body for sex and dumping her on the street when they are ready with her;) A: That's not very nice: /,1
1,Q: I don't know but you look like a whip: I'm not,1
7,Q: How big is your dick? A: Moby Dick. Yes yes yes,1
6,Q: I still want to f * ck them! A: HAHAHAHA Thanks: D,1
10,"F: Listen to stealing my husband): A: Hey, hey, he came to me.",1
5,Q: Omg His Laura! :) I miss you Babya: LOL I miss you too <3,1
5,Q: Whos ur friend around the world!,1
6,Q: You are: Go back,1
5,Q: I want yu 2 depth throat I eat ur pussy.9 I want to make ur trick and let you do anything .8): .... .. uT stake!,1
1,Question: Hey why do not you go? You will be happy to beat yourself PPL :) A: Why do I want to do this?,1
3,Q. A change of Satan: Stop talking about yourself.,1
9,"Q: If I saw you without clothing, I will get in to the mageka: eww. Stf. Perv.",1
6,"Q: Girls: You want to have more sports or musicians / arties in men and why? Guys: In women, you want to have more types of shy innocent types or short-core Crasier and why? A: Artificial Skit Skit Sys. Because i like lol",1
8,Question: How did ur weekend? A: Ahh over,1
1,Q: Delete your Formstring immediately. Clitfceia: Who are you and why are you reckless to me ??,1
8,Q: Do you think that when the opposite sex people usually do not usually swear once every time?: A: I think ..,1
3,M: Dear Babydoll VV Stop trying to start shit && grow the fuck up. I really say? This is what you do for a living he asks people if they are fake && ruin peoples survive? Grow some balls grow && stop starting stuff (:: :) awhhhh thakyou,1
8,Question: Are not you tired of people Always Kapin Shit Austin Bout that really is not even there? A: Hahah yeahh I do!,1
9,Question: Please can I go out in your mouth: No. And anonym is just your way you can not be able to show. At least let you leave your name if you will talk. Bahaha!,1
6,Q: Cutie with a bootie: Where?!,1
5,Q: R Who is the largest deception package you know? A: You.,1
2,Q: I SL! D3 WNH on DNH on UHHP and DHH: Kum-on Dan .. Gimmy Yo Numba ND Ema Call,1
5,Q: The girls are just using your pictures because the girls want to break you. You are obviously hot (; her real stupid fucks.a: hahahahah I started taking it to LMAO HAHAHAH to choose it.: DDDDDD,1
7,Question: Why r uchho a hoe.?a: speakeeee fukin dum ass and im do not tell me 1 reason ya hoa and y r u such a pussy and have tew to be anonomic.,1
0,Q: Did you take your teeth wise? A: Yes,1
0,"Q: To the Pathetic fool that said this ""... Toney also ever come up ur pretty but ur bitch on the inside sorry but i dont like you nobody ..."" I just got 2 things to say. Learn how to explain my name and never assume you kno that im gonna go out ma'.a: baby i love youuuu <33",1
3,Question: Your fake Your fake to call real Halley fake on your forming. What a lame bitch :) A: Your lame except your stupid user name,1
5,Q: Why are you such a slut / whore cunt? R I Hate Ur Gutsa: Lol Miki I love you toooo (;,1
10,Q: Perhaps? Thats yes. Omgash are you naughty naughty boooooy;) Anyway how are you? <3A: I'm just sad; d,1
3,Q: Haha chet ill kill: well then you will go to jail!,1
5,Q: And you have no one !!! Lies lie: yes i'm wtf.,1
4,Q: Why are you in Mexico? A: I'm not ... I'm in Miami Bitch! Just kidding ... I'm visiting my daddy hope I see my mom. [:,1
5,"Q: I have my shit straight wear like the same shirts .. her small and white pink shirt or dark blue shirt, red or pink or whatever and possibly some random things .. with jeans or pants and shwwaril. Owned.: Aaha is not really dumbfuck! Even if I can not mind because I do not care about what others think ... everything I care about.",1
7,"Q: It's your cousin again, lol:] Why does everyone tell your fake? A: They are stupid",1
5,"Q: This is ""... TONEY, Sorry for such a female dog, but I don't like everyone ..."" to a pitiful fool who said. Learn how to spell my name and do not know what you have.",1
3,Q: Do you have friends at low places? A: What is low places?,1
0,Q: You know you are interested that Betty is the best appearance better than UA: It's a frequency,1
3,Question: Would you swim more in a pool or ocean? A: Ocean I like her actually questions now and not loser bashing over me,1
2,"Q: Yhuuu ready to get yhur to $$ Beate this Sibiero?!?!?!?!?! ??!?!?!?!? ??!?!?!?! !?!?! ???! !?! ? !!!!!! ????!?!?!?!?!? ""! ??!?!?!""! ?? !?!?!?!?!?!?! ! ! ! !?! ?? A: You can try 't happened ... I do not know why your ass still is talking to me ... I do not like to talk with ugly bitches",1
1,Q: It seems like you can talk..stake you breasts to the bucket!,1
7,Question: Ohu Concepted Lah Bastard! Count: lol huh wat me mean?,1
5,Q: NUDES or GTFO.A: Get some of them right now.,1
8,"Q: Listen to tabi ""fake"" obviously your false slut that has no life I do not have) ha Now I just want to find out who Cheyenne is>.",1
0,Q: Laura I really like you and I know you're talking to someone Your sister told me I go to Southwood ......... I told her that I ask her and put my name as your answers: Jostin?,1
0,"Q: No, I'm serious, you do not like me, you're not talking to me, you ignore Mea :: /",1
2,Q: Oh suck it.,1
