labels,text
0,Would you be happier with a job that caused you to have to travel all the time  but the plus side is youu2019d be seeing a lot of the world  or would you prefer to have a job where you never traveled and had plenty of time for friends/family?  I have done both. The Navy  and then sailed in Alaska. after a time  I settled down and got a permanate home
0,Would you be interested in going to a rodeo or watching a bull fight? Why or why not?  I go to the Rodeo all the time. And I have been to two bull fights once in Spain and once in Mexico They are fun  and exciting
0,Would you be interested in obtaining a metal detector and going searching for buried items somewhere? If so  where would you most like to search and why?  no  not really
0,Would you be willing to reduce your life expectancy by 10 years to become extremely attractive or famous?  I am already extreamly  attractive. I don't need to be famous
0,Would you be willing to spend a night alone in a remote house that is supposedly haunted  just for the sake of it? (knowing nothing more about the house) There is no electricity & you can bring a flashlight. The nearest neighbors are 5 miles away.  sure I can take anyting
0,would you drive 200 miles for a government job everyday?  no
0,Would you eat a cup of turd for a million dollars? Why or Why not?  sure because I can always yack it up.
0,Would you eat a pound of cockroaches for a million dollars? You'd only get the money if you ate the entire pound without puking. Would you succeed?  yes and yes
0,would you eat mexican and chinese food in the same day?  noooo
0,Would you ever buy a smart car to save money and help the earth?  nope I like my Harley and my 69 Chevy Truck
0,would you ever date a stripper? would you ever date a prostitute? is there a difference between these jobs?  I have dated a stripper. I don't have a promblem with it
0,Would you ever date anyone who liked the sports team that was rivals to your favorite sports team?  sure  why not ??
0,would you ever date someone that had a child that wasn't yours?  I am doing that right now
0,would you ever date/marry anyone that your parents didn't like?  yep I brought a women home one day and she was African American. My Dad thew a fit. too bad  Marie was a sweet wonderful woman. I dated her for almost a year
0,would you ever go anal ?  I have  so yes
0,would you ever have sex with an underage ?  no. I talk dirty  but would never have that kind of relationship
0,Would you ever lie to get a friend out of trouble if it was a case of life or death for your friend? Why?  No. I have to be able to sleep at night  and that friend made his / her own decision to get in that predicament
0,would you ever put your child up for adoption?  No  never
0,would you ever walk out on your child?  Nope we don't live together  but I talk to her everyday on Face Book
0,would you help a lost child find its parents?  of course
0,would you like t have multiples? twins  triplets  quadruplets?  No  my one Daughter is more than enough for me
0,Would you look at your best friend differently if they got an std  not like aids or hiv though?  no
0,would you marry someone that was a totally different religion then you? what would your children be then?  yes  and what ever they wanted to be
0,Would you prefer water skiing or snow skiing  if any? Why?  Neither  although I have a boat and love being on the Lake
0,Would you rather be a dictator or a monarch and of which country? Why? What would be first on your to-do list?  Monarch. Because I believe People should be allowed to exercise free will. To do List ?? Make sure everyone was safe from dictators and terrorists
0,Would you rather be a dictator or a monarch and of which country? Why? What would be first on your to-do list?  Monarch. People should be able to vote and have free will. I think I would be in Denmark  and I would take care of maintaining the Econamy so that that Euro would be stronger than the Dollar
0,Would you rather be a giant or a tiny human being? Why?  Tiny  because then I can hide.
0,would you rather be a REALLY young parent or REALLY old parent? why?  I waited till I was 27 to have children  because I had to learn how to take of ME first. I am Happy with that decision
0,Would you rather be a tortured genius or a happy simpleton? [=  happy Simpelton
0,Would you rather be given $10 000 for your own use  or be able to give $1000 anonymously to 100 strangers? You can't pick who it's given to  though you know that all of the people could really use the money.  for my own use
0,would you rather get a lap dance (can't be from your partner) from a man or lady? why?  both I am bi sexual so I like it both ways
0,Would you rather have a true best friend or a boyfriend/husband  why?:  not being Gay : I would have to say I want a GF because I am not ready to be Married again
0,Would you rather know when you are going to die  or not know?  not know
0,would you rather look younger or older? why?  younger. I don't like getting Older
0,Would you say that you are a superstitious person?  yep
0,Would you spend forty-eight hours in a haunted mental institution for ten thousand dollars?  hell yes
0,would YOU turn ME in if i was doing something illegal? lmao   nope
0,Would you want to appear on a TV talk show and showcase your life dramas? Why or why not?  no I am not that interesting
0,Would you want to know when you die  or be like everyone else and have death come to you unexpectedly?  unexpectedly
0,would you/have you been in an interracial relationship?  I have been in an Interracial relationship twice. Once with an African American Woman and once with A Native American Woman
0,would you/have you been on a nude beach?  yes  in Oregon in the States. In France  and Brazil
0,would you/have you tried anal sex? BE HONEST  yes  I started having anal sex with women when I was 19  and started having anal with men when I turned 30
0,would you/will you put your kid in a private school? would it be a religious private school?  I went to Private School  but can't afford to put Rachael in one
0,would your rather cheat or be cheated on?  cheat
0,www.formspring.me/findspammers  okies
0,Yeah  lol. how old are you ? I wasnt even born back then. haha  44 ha ha ha ha
0,yeah beer is nicee :) and i will do :D so u got much planned for 2night ? xx  no I have the day off  but have to work tomorrow So I am going to bed early tonight
0,yeah i love sex now ! :P .......its not extremely important in my life at the moment as im single  but when im in a relationship i think its quite important  as its bring u so much close together && feel soooo good :D  I agree. when I am with someone  I want to express it though sex. I think it's important to be pysical when i am in a realtionship
